recording,participant,analysis,group,gender,language,story,direction,mark,trial,repetition,onset,offset,aoi,hits,age,clip_sec,secs,percent
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,LeftFaceBottom,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,LeftFaceCenter,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,MidFaceCenter,59,0.5,7.72,0.49166666666666664,0.0636873920552677
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,RightFaceCenter,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,LeftFaceTop,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,MidFaceTop,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,RightFaceTop,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,Belly,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,BelowChest,1,0.5,7.72,0.008333333333333333,0.001079447322970639
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,LeftSide,0,0.5,7.72,0,0
ca05he16 6m GOOD,ca05he16_6m,GoodData,1,Male,english,RedRiding_2,forward,8,16,2,26790,27720,RightSide,1,0.5,7.72,0.008333333333333333,0.001079447322970639
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightChestBottom,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,MidChestBottom,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftChestBottom,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftChestCenter,35,1.1,4.2,0.2916666666666667,0.06944444444444445
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,MidChestCenter,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightChestCenter,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftChestTop,1,1.1,4.2,0.008333333333333333,0.001984126984126984
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,MidChestTop,391,1.1,4.2,3.2583333333333333,0.7757936507936507
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightChestTop,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightFaceBottom,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,MidFaceBottom,4,1.1,4.2,0.03333333333333333,0.007936507936507936
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftFaceBottom,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftFaceCenter,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,MidFaceCenter,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightFaceCenter,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftFaceTop,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,MidFaceTop,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightFaceTop,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,Belly,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,LeftSide,2,1.1,4.2,0.016666666666666666,0.003968253968253968
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_2,forward,2,1,1,445,950,RightSide,0,1.1,4.2,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightChestBottom,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,MidChestBottom,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftChestBottom,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftChestCenter,1,1.1,8.4,0.008333333333333333,9.92063492063492e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,MidChestCenter,57,1.1,8.4,0.475,0.05654761904761904
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightChestCenter,38,1.1,8.4,0.31666666666666665,0.037698412698412696
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftChestTop,3,1.1,8.4,0.025,0.002976190476190476
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,MidChestTop,182,1.1,8.4,1.5166666666666666,0.18055555555555555
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightChestTop,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightFaceBottom,9,1.1,8.4,0.075,0.008928571428571428
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,MidFaceBottom,339,1.1,8.4,2.825,0.33630952380952384
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftFaceBottom,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftFaceCenter,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,MidFaceCenter,41,1.1,8.4,0.3416666666666667,0.040674603174603176
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightFaceCenter,3,1.1,8.4,0.025,0.002976190476190476
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftFaceTop,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,MidFaceTop,1,1.1,8.4,0.008333333333333333,9.92063492063492e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightFaceTop,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,Belly,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,BelowChest,0,1.1,8.4,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,LeftSide,5,1.1,8.4,0.041666666666666664,0.00496031746031746
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,RedRiding_1,forward,7,2,1,1256,2269,RightSide,1,1.1,8.4,0.008333333333333333,9.92063492063492e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightChestBottom,1,1.1,11.12,0.008333333333333333,7.49400479616307e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,MidChestBottom,41,1.1,11.12,0.3416666666666667,0.03072541966426859
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftChestBottom,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftChestCenter,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,MidChestCenter,26,1.1,11.12,0.21666666666666667,0.019484412470023985
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightChestCenter,19,1.1,11.12,0.15833333333333333,0.014238609112709832
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftChestTop,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,MidChestTop,773,1.1,11.12,6.441666666666666,0.5792865707434053
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightChestTop,15,1.1,11.12,0.125,0.011241007194244606
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightFaceBottom,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,MidFaceBottom,101,1.1,11.12,0.8416666666666667,0.075689448441247
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftFaceBottom,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftFaceCenter,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,MidFaceCenter,2,1.1,11.12,0.016666666666666666,0.001498800959232614
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightFaceCenter,20,1.1,11.12,0.16666666666666666,0.01498800959232614
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftFaceTop,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,MidFaceTop,1,1.1,11.12,0.008333333333333333,7.49400479616307e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightFaceTop,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,Belly,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,BelowChest,133,1.1,11.12,1.1083333333333334,0.09967026378896884
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,LeftSide,0,1.1,11.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_2,reversed,4,3,1,2551,3888,RightSide,13,1.1,11.12,0.10833333333333334,0.009742206235011992
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightChestBottom,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,MidChestBottom,34,1.1,11.08,0.2833333333333333,0.025571600481347774
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftChestBottom,4,1.1,11.08,0.03333333333333333,0.0030084235860409147
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftChestCenter,43,1.1,11.08,0.35833333333333334,0.03234055354993983
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,MidChestCenter,22,1.1,11.08,0.18333333333333332,0.01654632972322503
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightChestCenter,62,1.1,11.08,0.5166666666666667,0.04663056558363418
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftChestTop,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,MidChestTop,463,1.1,11.08,3.8583333333333334,0.3482250300842359
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightChestTop,5,1.1,11.08,0.041666666666666664,0.003760529482551143
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightFaceBottom,1,1.1,11.08,0.008333333333333333,7.521058965102287e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,MidFaceBottom,292,1.1,11.08,2.433333333333333,0.21961492178098674
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftFaceBottom,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftFaceCenter,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,MidFaceCenter,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightFaceCenter,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftFaceTop,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,MidFaceTop,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightFaceTop,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,Belly,18,1.1,11.08,0.15,0.013537906137184115
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,BelowChest,177,1.1,11.08,1.475,0.13312274368231047
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,LeftSide,0,1.1,11.08,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_2,reversed,6,4,1,4122,5456,RightSide,4,1.1,11.08,0.03333333333333333,0.0030084235860409147
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightChestBottom,9,1.1,8.44,0.075,0.008886255924170616
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,MidChestBottom,15,1.1,8.44,0.125,0.01481042654028436
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftChestBottom,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftChestCenter,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,MidChestCenter,3,1.1,8.44,0.025,0.0029620853080568723
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightChestCenter,93,1.1,8.44,0.775,0.09182464454976304
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftChestTop,2,1.1,8.44,0.016666666666666666,0.0019747235387045817
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,MidChestTop,528,1.1,8.44,4.4,0.5213270142180095
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightChestTop,1,1.1,8.44,0.008333333333333333,9.873617693522908e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightFaceBottom,3,1.1,8.44,0.025,0.0029620853080568723
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,MidFaceBottom,279,1.1,8.44,2.325,0.2754739336492891
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftFaceBottom,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftFaceCenter,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,MidFaceCenter,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightFaceCenter,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftFaceTop,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,MidFaceTop,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightFaceTop,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,Belly,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,BelowChest,0,1.1,8.44,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,LeftSide,1,1.1,8.44,0.008333333333333333,9.873617693522908e-4
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,Cinderella_1,forward,1,5,1,5745,6764,RightSide,8,1.1,8.44,0.06666666666666667,0.007898894154818327
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightSide,2,1.1,7.52,0.016666666666666666,0.002216312056737589
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftSide,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,BelowChest,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,Belly,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightFaceTop,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightFaceCenter,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightFaceBottom,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightChestTop,7,1.1,7.52,0.058333333333333334,0.007757092198581561
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightChestCenter,9,1.1,7.52,0.075,0.00997340425531915
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,RightChestBottom,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftFaceTop,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftFaceCenter,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftFaceBottom,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftChestTop,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftChestCenter,4,1.1,7.52,0.03333333333333333,0.004432624113475178
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,LeftChestBottom,65,1.1,7.52,0.5416666666666666,0.07203014184397163
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,MidFaceTop,0,1.1,7.52,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,MidFaceCenter,1,1.1,7.52,0.008333333333333333,0.0011081560283687944
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,MidFaceBottom,252,1.1,7.52,2.1,0.2792553191489362
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,MidChestTop,263,1.1,7.52,2.191666666666667,0.29144503546099293
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,MidChestCenter,55,1.1,7.52,0.4583333333333333,0.06094858156028369
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,ThreeBears_1,reversed,3,6,1,7015,7918,MidChestBottom,31,1.1,7.52,0.25833333333333336,0.03435283687943263
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,RightChestBottom,0,1.1,9.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,MidChestBottom,4,1.1,9.12,0.03333333333333333,0.0036549707602339184
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,LeftChestBottom,0,1.1,9.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,LeftChestCenter,0,1.1,9.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,MidChestCenter,105,1.1,9.12,0.875,0.09594298245614036
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,RightChestCenter,2,1.1,9.12,0.016666666666666666,0.0018274853801169592
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,LeftChestTop,0,1.1,9.12,0,0
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,MidChestTop,449,1.1,9.12,3.7416666666666667,0.41027046783625737
CR03TA11_13m no calib obtained,CR03TA11_12M_29D,GoodData,1,Male,english,KingMidas_1,reversed,5,7,1,8181,9279,RightChestTop,49,1.1,9.12,0.4083333333333333,0.0447733918128655
